optimizer,lr,seed,fold,n_train,n_val,total_epochs,best_epoch,train_loss_final,val_loss_final,train_acc_final,val_acc_final,macro_precision,macro_recall,macro_f1,weighted_f1,time_seconds,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision_2,recall_2,f1_2,precision_3,recall_3,f1_3,precision_4,recall_4,f1_4,precision_5,recall_5,f1_5,precision_6,recall_6,f1_6,precision_7,recall_7,f1_7,precision_8,recall_8,f1_8,precision_9,recall_9,f1_9
adam,0.001,7,4,9962.0,2487.0,70.0,4.0,4.3140653559786784e-08,0.3348844392856664,1.0,0.9618013671089666,0.852087999171476,0.8578291267381875,0.854757878212425,0.961951239219132,10.145563840866089,0.9633333333333334,0.9763513513513512,0.9697986577181208,0.993975903614458,0.9792284866468842,0.9865470852017936,0.9433333333333334,0.9528619528619529,0.948073701842546,0.954248366013072,0.954248366013072,0.954248366013072,0.9721254355400696,0.9554794520547946,0.9637305699481864,0.7966101694915254,0.8703703703703703,0.8318584070796461,0.9722222222222222,0.9491525423728814,0.9605488850771868,0.9652996845425869,0.977635782747604,0.9714285714285716,0.0,0.0,0.0,0.959731543624161,0.9629629629629628,0.961344537815126
adam,0.001,13,0,9956.0,2493.0,70.0,3.0,4.2449437822072185e-08,0.3911867251085487,1.0,0.9598876855194544,0.855269580207068,0.8566034523346632,0.8558912997213254,0.9598476195316382,10.166239023208618,0.9601328903654484,0.9763513513513512,0.9681742043551088,0.9851632047477744,0.9851632047477744,0.9851632047477744,0.9536423841059604,0.9664429530201344,0.96,0.944078947368421,0.9348534201954396,0.939443535188216,0.9593220338983052,0.9691780821917808,0.9642248722316864,0.8571428571428571,0.8727272727272727,0.8648648648648648,0.9797297297297296,0.9797297297297296,0.9797297297297298,0.9584664536741214,0.9554140127388536,0.9569377990430622,0.0,0.0,0.0,0.9550173010380624,0.9261744966442952,0.9403747870528107
adam,0.001,13,1,9958.0,2491.0,70.0,3.0,5.998968671534684e-07,0.3650671663194326,1.0,0.9622641509433962,0.860456811229614,0.853747657400986,0.8568723892473699,0.9621363787566533,10.125874996185305,0.9765886287625418,0.9864864864864864,0.9815126050420168,0.9880239520958084,0.9792284866468842,0.9836065573770492,0.9627118644067796,0.953020134228188,0.9578414839797638,0.9449838187702264,0.9511400651465798,0.948051948051948,0.9587628865979382,0.9554794520547946,0.9571183533447684,0.8979591836734694,0.8148148148148148,0.8543689320388349,0.9667774086378738,0.983108108108108,0.9748743718592964,0.9529780564263324,0.9712460063897764,0.9620253164556962,0.0,0.0,0.0,0.95578231292517,0.9429530201342282,0.9493243243243245
adam,0.001,13,2,9960.0,2489.0,70.0,2.0,3.381743723146266e-08,0.2809647259630897,1.0,0.96544797107272,0.8632947277846019,0.8592215875262905,0.8611357680314307,0.9653737089445192,10.15228009223938,0.9829931972789115,0.9763513513513512,0.9796610169491526,0.9940828402366864,0.9970326409495548,0.9955555555555556,0.9689655172413794,0.9429530201342282,0.95578231292517,0.9602649006622516,0.9477124183006536,0.9539473684210528,0.9563758389261744,0.976027397260274,0.9661016949152542,0.9019607843137256,0.8518518518518519,0.8761904761904761,0.950657894736842,0.9763513513513512,0.9633333333333334,0.9713375796178344,0.97444089456869,0.9728867623604466,0.0,0.0,0.0,0.9463087248322148,0.9494949494949496,0.9478991596638656
adam,0.001,13,3,9960.0,2489.0,70.0,2.0,2.9687569440150125e-08,0.4009940628917788,1.0,0.959019686621133,0.8607233306030135,0.8494424017539777,0.8545133876106676,0.958874895234178,10.29652714729309,0.9761904761904762,0.9695945945945946,0.9728813559322034,0.9851190476190476,0.9821958456973294,0.9836552748885588,0.9528619528619529,0.9496644295302014,0.9512605042016806,0.9609120521172638,0.9640522875816994,0.9624796084828712,0.9351535836177476,0.9383561643835616,0.9367521367521366,0.9347826086956522,0.7962962962962963,0.8599999999999999,0.9667774086378738,0.983108108108108,0.9748743718592964,0.9616613418530352,0.9616613418530352,0.9616613418530352,0.0,0.0,0.0,0.933774834437086,0.9494949494949496,0.9415692821368948
adam,0.001,13,4,9962.0,2487.0,70.0,1.0,1.0141038783741397e-08,0.4078880722641315,1.0,0.9638118214716526,0.8622350838789933,0.8578530808855976,0.8599276093992255,0.9637033988057048,10.230422019958496,0.9695945945945946,0.9695945945945946,0.9695945945945946,0.9710982658959536,0.9970326409495548,0.9838945827232796,0.956081081081081,0.9528619528619529,0.9544688026981448,0.9698996655518396,0.9477124183006536,0.9586776859504132,0.9618055555555556,0.9486301369863014,0.9551724137931036,0.9019607843137256,0.8518518518518519,0.8761904761904761,0.9633333333333334,0.9796610169491524,0.9714285714285716,0.9556962025316456,0.9648562300319488,0.960254372019078,0.0,0.0,0.0,0.9728813559322034,0.9663299663299664,0.9695945945945948
adam,0.001,21,0,9956.0,2493.0,70.0,4.0,3.287181702551884e-08,0.2600259109405735,1.0,0.9715202567188128,0.8765918636640249,0.8631133576241057,0.8691062613085249,0.971401450576915,10.415110111236572,0.9701986754966888,0.9898648648648648,0.979933110367893,0.985207100591716,0.9881305637982196,0.9866666666666668,0.9732441471571908,0.976510067114094,0.9748743718592964,0.976897689768977,0.9641693811074918,0.9704918032786886,0.955631399317406,0.958904109589041,0.9572649572649572,1.0,0.8363636363636363,0.9108910891089108,0.983108108108108,0.983108108108108,0.983108108108108,0.9684542586750788,0.9777070063694268,0.9730586370839936,0.0,0.0,0.0,0.9531772575250836,0.9563758389261744,0.9547738693467336
adam,0.001,21,1,9958.0,2491.0,70.0,4.0,8.47495528231829e-08,0.3569523094187378,1.0,0.9638699317543156,0.8597340946738232,0.8503128985784605,0.8545822326737451,0.9636197333158016,10.336925268173218,0.9668874172185432,0.9864864864864864,0.976588628762542,0.9738372093023256,0.9940652818991098,0.9838472834067548,0.9661016949152542,0.9563758389261744,0.9612141652613828,0.9735973597359736,0.9609120521172638,0.9672131147540984,0.9719298245614036,0.9486301369863014,0.9601386481802426,0.8723404255319149,0.7592592592592593,0.8118811881188118,0.972972972972973,0.972972972972973,0.972972972972973,0.9528301886792452,0.9680511182108626,0.960380348652932,0.0,0.0,0.0,0.946843853820598,0.9563758389261744,0.9515859766277128
adam,0.001,21,2,9960.0,2489.0,70.0,3.0,2.884197623850522e-08,0.43253548719531,1.0,0.956609079951788,0.8573235573875742,0.8504774799855855,0.853678902277975,0.9565352086686304,10.4167799949646,0.9663299663299664,0.9695945945945946,0.9679595278246208,0.9851632047477744,0.9851632047477744,0.9851632047477744,0.9464882943143812,0.9496644295302014,0.948073701842546,0.9603960396039604,0.9509803921568628,0.9556650246305418,0.9292929292929292,0.9452054794520548,0.937181663837012,0.9183673469387756,0.8333333333333334,0.8737864077669903,0.96,0.972972972972973,0.9664429530201344,0.964630225080386,0.9584664536741214,0.9615384615384616,0.0,0.0,0.0,0.9425675675675677,0.9393939393939394,0.9409780775716696
adam,0.001,21,3,9960.0,2489.0,70.0,3.0,1.073928553207106e-08,0.3067289530595278,1.0,0.9710727199678586,0.8730427155236246,0.8700965630442887,0.8715108286572993,0.9710492145508944,10.254536151885986,0.9832214765100672,0.9898648648648648,0.9865319865319864,0.988095238095238,0.9851632047477744,0.986627043090639,0.9601328903654484,0.9697986577181208,0.9649415692821368,0.97,0.9509803921568628,0.9603960396039604,0.9722222222222222,0.958904109589041,0.9655172413793104,0.9615384615384616,0.925925925925926,0.9433962264150944,0.9764309764309764,0.9797297297297296,0.9780775716694772,0.9622641509433962,0.977635782747604,0.9698890649762284,0.0,0.0,0.0,0.9565217391304348,0.9629629629629628,0.959731543624161
adam,0.001,21,4,9962.0,2487.0,70.0,2.0,9.903217221096754e-09,0.3413501461206863,1.0,0.9662243667068756,0.8604756268245918,0.8553427770801637,0.8577573721683057,0.9660663441501972,10.211950063705444,0.9735099337748344,0.9932432432432432,0.983277591973244,0.985207100591716,0.9881305637982196,0.9866666666666668,0.9627118644067796,0.9562289562289562,0.9594594594594594,0.9580645161290322,0.9705882352941176,0.9642857142857142,0.9488054607508531,0.952054794520548,0.9504273504273504,0.86,0.7962962962962963,0.826923076923077,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.9713375796178344,0.97444089456869,0.9728867623604466,0.0,0.0,0.0,0.9620689655172414,0.9393939393939394,0.950596252129472
adam,0.001,99,0,9956.0,2493.0,70.0,5.0,3.786925358368526e-08,0.2734907627893648,1.0,0.96911351784998,0.8694920860506761,0.8596145487552713,0.8641120814505054,0.9689464836602936,10.325137853622437,0.9767441860465116,0.9932432432432432,0.984924623115578,0.9792899408284024,0.9821958456973294,0.9807407407407408,0.9795221843003412,0.9630872483221476,0.9712351945854484,0.9584664536741214,0.977198697068404,0.967741935483871,0.9653979238754326,0.9554794520547946,0.9604130808950088,0.9375,0.8181818181818182,0.8737864077669902,0.9830508474576272,0.9797297297297296,0.9813874788494076,0.965625,0.9840764331210192,0.974763406940063,0.0,0.0,0.0,0.9493243243243245,0.9429530201342282,0.9461279461279462
adam,0.001,99,1,9958.0,2491.0,70.0,2.0,7.367569372318352e-08,0.396134437915803,1.0,0.9610598153352068,0.8594221901707855,0.8497440786406572,0.8540846255816122,0.960918291088548,10.346586227416992,0.9797979797979798,0.983108108108108,0.981450252951096,0.9850299401197604,0.9762611275964392,0.9806259314456036,0.934640522875817,0.959731543624161,0.9470198675496688,0.9539473684210528,0.9446254071661238,0.9492635024549918,0.9657534246575342,0.9657534246575342,0.9657534246575342,0.8936170212765957,0.7777777777777778,0.8316831683168316,0.9761904761904762,0.9695945945945946,0.9728813559322034,0.9329268292682928,0.977635782747604,0.9547581903276132,0.0,0.0,0.0,0.972318339100346,0.9429530201342282,0.9574105621805792
adam,0.001,99,2,9960.0,2489.0,70.0,2.0,3.712711225815726e-08,0.3710048865137171,1.0,0.961430293290478,0.8611487248234229,0.8514349297957269,0.8558368441748134,0.9612289722453872,10.363688945770264,0.9697986577181208,0.9763513513513512,0.9730639730639732,0.9794117647058824,0.9881305637982196,0.983751846381093,0.9620689655172414,0.9362416107382552,0.9489795918367346,0.9504950495049505,0.9411764705882352,0.9458128078817734,0.9690721649484536,0.9657534246575342,0.967409948542024,0.9148936170212766,0.7962962962962963,0.8514851485148516,0.9570957095709572,0.9797297297297296,0.968280467445743,0.9682539682539684,0.97444089456869,0.9713375796178344,0.0,0.0,0.0,0.9403973509933776,0.9562289562289562,0.9482470784641068
adam,0.001,99,3,9960.0,2489.0,70.0,2.0,3.839748206579813e-08,0.2715830689677922,1.0,0.9722780233025312,0.8740953998397462,0.872596745676543,0.873317549027461,0.9722514570419466,10.263304948806764,0.9765886287625418,0.9864864864864864,0.9815126050420168,0.9852507374631267,0.9910979228486648,0.9881656804733728,0.9627118644067796,0.953020134228188,0.9578414839797638,0.9701986754966888,0.9575163398692812,0.9638157894736842,0.9629629629629628,0.9794520547945206,0.9711375212224108,0.9622641509433962,0.9444444444444444,0.9532710280373832,0.9897959183673468,0.983108108108108,0.9864406779661016,0.9650793650793652,0.9712460063897764,0.9681528662420382,0.0,0.0,0.0,0.9661016949152542,0.9595959595959596,0.962837837837838
adam,0.001,99,4,9962.0,2487.0,70.0,3.0,3.2480505877887706e-08,0.3931716965244817,1.0,0.9569762766385204,0.8472621870953834,0.8553104666835015,0.8509342660392827,0.957141209300884,10.28897500038147,0.9539473684210528,0.9797297297297296,0.9666666666666666,0.9910979228486648,0.9910979228486648,0.9910979228486648,0.9494949494949496,0.9494949494949496,0.9494949494949496,0.9566666666666668,0.937908496732026,0.9471947194719472,0.9486301369863014,0.9486301369863014,0.9486301369863014,0.7868852459016393,0.8888888888888888,0.8347826086956522,0.9691780821917808,0.9593220338983052,0.9642248722316864,0.977124183006536,0.9552715654952076,0.9660743134087236,0.0,0.0,0.0,0.9395973154362416,0.9427609427609428,0.9411764705882352
adam,0.005,42,0,9956.0,2493.0,70.0,1.0,0.0290982311979711,0.6718371355036744,0.9937725994375252,0.9546730846369836,0.8569094014353391,0.8505464418509113,0.8534551778841932,0.9546971603341872,10.309610843658447,0.9664429530201344,0.972972972972973,0.9696969696969696,0.9709302325581396,0.9910979228486648,0.9809104258443466,0.9435215946843852,0.953020134228188,0.9482470784641068,0.8881987577639752,0.9315960912052116,0.9093799682034976,0.9680851063829788,0.934931506849315,0.951219512195122,0.9215686274509804,0.8545454545454545,0.8867924528301887,0.9829351535836176,0.972972972972973,0.9779286926994908,0.9589905362776026,0.9681528662420382,0.9635499207606972,0.0,0.0,0.0,0.968421052631579,0.9261744966442952,0.9468267581475128
adam,0.005,42,1,9958.0,2491.0,70.0,2.0,0.1087422170408634,0.666131487922335,0.983329985940952,0.9462063428342032,0.8551760102415349,0.8403120435017728,0.846462322907767,0.946276543804436,10.110982179641724,0.9385113268608414,0.9797297297297296,0.9586776859504132,0.9792899408284024,0.9821958456973294,0.9807407407407408,0.8532934131736527,0.9563758389261744,0.9018987341772152,0.9659863945578232,0.9250814332247556,0.9450915141430948,0.9746376811594204,0.9212328767123288,0.9471830985915493,0.9777777777777776,0.8148148148148148,0.8888888888888888,0.9629629629629628,0.9662162162162162,0.9645868465430018,0.9526813880126184,0.9648562300319488,0.9587301587301588,0.0,0.0,0.0,0.9466192170818504,0.8926174496644296,0.918825561312608
adam,0.005,42,2,9960.0,2489.0,70.0,0.0,0.0582893131172283,0.8310258251575054,0.9909638554216867,0.9405383688228204,0.8482596158410317,0.8235295481273497,0.8326950591072112,0.9407742958008484,10.117994785308838,0.9826388888888888,0.956081081081081,0.9691780821917808,0.987987987987988,0.9762611275964392,0.982089552238806,0.974910394265233,0.912751677852349,0.9428076256499134,0.8081081081081081,0.977124183006536,0.8846153846153846,0.929530201342282,0.9486301369863014,0.9389830508474576,0.9230769230769232,0.6666666666666666,0.7741935483870968,0.959866220735786,0.9695945945945946,0.9647058823529412,0.9423076923076924,0.939297124600639,0.9408,0.0,0.0,0.0,0.974169741697417,0.8888888888888888,0.9295774647887324
adam,0.005,42,3,9960.0,2489.0,70.0,1.0,0.0493429199990261,0.7349179672330967,0.9916666666666668,0.948573724387304,0.8544614957569662,0.8318799631723686,0.8406153398270246,0.9483039419223196,10.195810794830322,0.956953642384106,0.9763513513513512,0.9665551839464884,0.9938837920489296,0.9643916913946587,0.9789156626506024,0.9646643109540636,0.9161073825503356,0.9397590361445785,0.8691860465116279,0.977124183006536,0.92,0.9453924914675768,0.9486301369863014,0.947008547008547,0.9487179487179488,0.6851851851851852,0.7956989247311828,0.9667774086378738,0.983108108108108,0.9748743718592964,0.9675324675324676,0.952076677316294,0.9597423510466988,0.0,0.0,0.0,0.9315068493150684,0.915824915824916,0.9235993208828523
adam,0.005,42,4,9962.0,2487.0,70.0,3.0,0.0608042418498733,0.650515821423079,0.9868500301144348,0.9513470044229996,0.8576733509039931,0.8508190220563672,0.8535748484526738,0.951545257739854,10.26472020149231,0.9828178694158076,0.9662162162162162,0.9744463373083476,0.9910179640718564,0.9821958456973294,0.9865871833084948,0.9636363636363636,0.8922558922558923,0.9265734265734266,0.9421221864951768,0.9575163398692812,0.9497568881685576,0.9554794520547946,0.9554794520547946,0.9554794520547946,0.96,0.8888888888888888,0.923076923076923,0.8601823708206687,0.9593220338983052,0.9070512820512822,0.9797297297297296,0.926517571884984,0.9523809523809526,0.0,0.0,0.0,0.941747572815534,0.9797979797979798,0.9603960396039604
adam,0.005,7,0,9956.0,2493.0,70.0,1.0,0.0221885279219485,0.7233888907120087,0.9941743672157493,0.950661853188929,0.8444240278771252,0.8338085473201741,0.838395056122429,0.9506096408307494,10.238802909851074,0.979591836734694,0.972972972972973,0.976271186440678,0.9851632047477744,0.9851632047477744,0.9851632047477744,0.959731543624161,0.959731543624161,0.959731543624161,0.8635014836795252,0.9478827361563518,0.903726708074534,0.9680851063829788,0.934931506849315,0.951219512195122,0.8085106382978723,0.6909090909090909,0.7450980392156863,0.9790940766550522,0.9493243243243245,0.9639794168096054,0.9654088050314464,0.9777070063694268,0.971518987341772,0.0,0.0,0.0,0.9351535836177476,0.9194630872483222,0.9272419627749576
adam,0.005,7,1,9958.0,2491.0,70.0,2.0,0.0467690806564299,0.5073827420167423,0.9882506527415144,0.95383380168607,0.8585149583878928,0.8574696570845269,0.8572127288605241,0.9545086478437004,10.103845834732056,0.9930795847750864,0.9695945945945946,0.9811965811965812,0.9821958456973294,0.9821958456973294,0.9821958456973294,0.946843853820598,0.9563758389261744,0.9515859766277128,0.993006993006993,0.9250814332247556,0.957841483979764,0.971326164874552,0.928082191780822,0.9492119089316988,0.9272727272727272,0.9444444444444444,0.9357798165137616,0.9828178694158076,0.9662162162162162,0.9744463373083476,0.9605263157894736,0.9329073482428116,0.946515397082658,0.0,0.0,0.0,0.828080229226361,0.9697986577181208,0.893353941267388
adam,0.005,7,2,9960.0,2489.0,70.0,1.0,0.033258256373207,0.7934587581352619,0.9926706827309236,0.9493772599437524,0.8527996186176837,0.8429221650516208,0.8471851491581086,0.9495016615019966,10.181621074676514,0.986159169550173,0.9628378378378378,0.9743589743589745,0.9850746268656716,0.9792284866468842,0.982142857142857,0.9683098591549296,0.9228187919463088,0.945017182130584,0.874251497005988,0.954248366013072,0.9125,0.974910394265233,0.9315068493150684,0.9527145359019265,0.9166666666666666,0.8148148148148148,0.8627450980392156,0.9537953795379538,0.9763513513513512,0.9649415692821368,0.9207317073170732,0.9648562300319488,0.9422776911076444,0.0,0.0,0.0,0.9480968858131488,0.9225589225589226,0.9351535836177476
adam,0.005,7,3,9960.0,2489.0,70.0,1.0,0.0516529688130223,0.8462351598445594,0.9910642570281124,0.9477701888308556,0.8491906348553517,0.8432767587288776,0.8457928658120378,0.9477717073169644,10.1733660697937,0.9731543624161074,0.9797297297297296,0.9764309764309764,0.9851190476190476,0.9821958456973294,0.9836552748885588,0.8793650793650793,0.929530201342282,0.9037520391517128,0.9292604501607716,0.9444444444444444,0.9367909238249597,0.9245901639344264,0.9657534246575342,0.944723618090452,0.9,0.8333333333333334,0.8653846153846153,0.9630872483221476,0.9695945945945946,0.9663299663299664,0.9702970297029704,0.939297124600639,0.9545454545454546,0.0,0.0,0.0,0.967032967032967,0.8888888888888888,0.926315789473684
adam,0.005,7,4,9962.0,2487.0,70.0,3.0,0.0431818907265612,0.6291762817792038,0.9883557518570568,0.9437072778447928,0.8499059723320386,0.8397599460906745,0.8439116459905817,0.9442680443951288,10.20868182182312,0.9761904761904762,0.9695945945945946,0.9728813559322034,0.9909638554216867,0.9762611275964392,0.98355754857997,0.954225352112676,0.9124579124579124,0.9328743545611016,0.9260450160771704,0.9411764705882352,0.93354943273906,0.9714285714285714,0.9315068493150684,0.9510489510489512,0.9183673469387756,0.8333333333333334,0.8737864077669903,0.9826388888888888,0.9593220338983052,0.9708404802744426,0.825136612021858,0.9648562300319488,0.8895434462444771,0.0,0.0,0.0,0.9540636042402828,0.9090909090909092,0.9310344827586208
adam,0.005,13,0,9956.0,2493.0,70.0,1.0,0.0287103963509081,0.7546613009600066,0.9928686219365208,0.9482551143200962,0.8512818723676008,0.8441561604456137,0.8472000943339089,0.9482302473488716,10.119976282119753,0.9663299663299664,0.9695945945945946,0.9679595278246208,0.9850299401197604,0.9762611275964392,0.9806259314456036,0.953020134228188,0.953020134228188,0.953020134228188,0.9616724738675958,0.8990228013029316,0.9292929292929292,0.9685314685314684,0.9486301369863014,0.9584775086505192,0.92,0.8363636363636363,0.8761904761904761,0.9009287925696594,0.983108108108108,0.9402261712439418,0.9517684887459807,0.9426751592356688,0.9472,0.0,0.0,0.0,0.9055374592833876,0.9328859060402684,0.91900826446281
adam,0.005,13,1,9958.0,2491.0,70.0,2.0,0.0167314668258079,0.6273029297527661,0.9946776461136776,0.9550381372942592,0.8569468184784814,0.8461693293823229,0.8508925580737012,0.9551761359268102,10.0832040309906,0.9764309764309764,0.9797297297297296,0.9780775716694772,0.9880239520958084,0.9792284866468842,0.9836065573770492,0.9518900343642612,0.929530201342282,0.9405772495755518,0.8698224852071006,0.9576547231270358,0.9116279069767442,0.9647887323943662,0.9383561643835616,0.951388888888889,0.9148936170212766,0.7962962962962963,0.8514851485148516,0.9828178694158076,0.9662162162162162,0.9744463373083476,0.970967741935484,0.9616613418530352,0.9662921348314608,0.0,0.0,0.0,0.9498327759197324,0.953020134228188,0.95142378559464
adam,0.005,13,2,9960.0,2489.0,70.0,1.0,0.0311740775735331,0.5591743956987062,0.9928714859437752,0.9578143832864604,0.8572539443271057,0.8498770329809305,0.8531102742496843,0.9578606684914468,10.158504962921144,0.986206896551724,0.9662162162162162,0.9761092150170648,0.997005988023952,0.9881305637982196,0.992548435171386,0.8830769230769231,0.9630872483221476,0.9213483146067416,0.9659863945578232,0.9281045751633988,0.9466666666666668,0.9658703071672357,0.9691780821917808,0.9675213675213676,0.8979591836734694,0.8148148148148148,0.8543689320388349,0.9627118644067796,0.9594594594594594,0.961082910321489,0.965625,0.987220447284345,0.976303317535545,0.0,0.0,0.0,0.9480968858131488,0.9225589225589226,0.9351535836177476
adam,0.005,13,3,9960.0,2489.0,70.0,0.0,0.03387978542142,0.7233484573822576,0.9926706827309236,0.94817195660908,0.8478959903948347,0.838857790597704,0.8428514888553582,0.9483173029048986,10.293720960617064,0.9894736842105264,0.9527027027027029,0.9707401032702238,0.9707602339181286,0.9851632047477744,0.9779086892488954,0.8584615384615385,0.9362416107382552,0.8956661316211879,0.9540983606557376,0.9509803921568628,0.9525368248772504,0.9646643109540636,0.934931506849315,0.9495652173913044,0.875,0.7777777777777778,0.823529411764706,0.9629629629629628,0.9662162162162162,0.9645868465430018,0.9583333333333334,0.9552715654952076,0.9568,0.0,0.0,0.0,0.9452054794520548,0.9292929292929292,0.937181663837012
adam,0.005,13,4,9962.0,2487.0,70.0,2.0,0.0277563505477269,0.5443737211261398,0.9917687211403332,0.95416164053076,0.8617975318588036,0.8453380359091343,0.851981420225898,0.9546784817618336,10.134944200515749,1.0,0.9358108108108107,0.9668411867364748,0.976470588235294,0.9851632047477744,0.980797636632201,0.9784172661870504,0.915824915824916,0.9460869565217392,0.825,0.9705882352941176,0.8918918918918919,0.9785714285714284,0.9383561643835616,0.958041958041958,0.9555555555555556,0.7962962962962963,0.8686868686868687,0.9664429530201344,0.976271186440678,0.9713322091062396,0.973941368078176,0.9552715654952076,0.964516129032258,0.0,0.0,0.0,0.9635761589403974,0.9797979797979798,0.9716193656093488
adam,0.005,21,0,9956.0,2493.0,70.0,2.0,0.0314625934472482,0.5201014906324681,0.9925672961028524,0.9590854392298436,0.857365418374904,0.8527300764884238,0.8548452432251896,0.959128783971014,10.20733094215393,0.9896907216494846,0.972972972972973,0.981260647359455,0.9708454810495628,0.9881305637982196,0.9794117647058824,0.8987341772151899,0.953020134228188,0.9250814332247556,0.9638157894736842,0.9543973941368078,0.9590834697217676,0.9722222222222222,0.958904109589041,0.9655172413793104,0.8846153846153846,0.8363636363636363,0.8598130841121494,0.9793103448275862,0.9594594594594594,0.969283276450512,0.9592476489028212,0.9745222929936306,0.966824644549763,0.0,0.0,0.0,0.9551724137931036,0.929530201342282,0.9421768707482994
adam,0.005,21,1,9958.0,2491.0,70.0,4.0,0.0220064275744651,0.6054077473223926,0.9926692106848763,0.9494179044560418,0.8536344604468304,0.8370404309604444,0.8438574808597263,0.9494118128517336,10.378947019577026,0.966996699669967,0.9898648648648648,0.9782971619365608,0.9850746268656716,0.9792284866468842,0.982142857142857,0.8493975903614458,0.9463087248322148,0.8952380952380953,0.9537953795379538,0.9413680781758956,0.9475409836065573,0.9615384615384616,0.9417808219178082,0.9515570934256056,0.9302325581395348,0.7407407407407407,0.8247422680412371,0.9665551839464884,0.9763513513513512,0.9714285714285714,0.9551282051282052,0.952076677316294,0.9536,0.0,0.0,0.0,0.9676258992805756,0.9026845637583892,0.9340277777777776
adam,0.005,21,2,9960.0,2489.0,70.0,0.0,0.037921572912308,0.8702407038418847,0.993574297188755,0.9453595821615106,0.8461373792597247,0.8352570126251869,0.8399704072924268,0.9452080700198792,10.277289867401125,0.9503311258278144,0.9695945945945946,0.959866220735786,0.984984984984985,0.973293768545994,0.9791044776119404,0.8875,0.953020134228188,0.919093851132686,0.9470198675496688,0.934640522875817,0.9407894736842104,0.9442508710801394,0.928082191780822,0.9360967184801382,0.8913043478260869,0.7592592592592593,0.8200000000000001,0.9508196721311476,0.9797297297297296,0.9650582362728783,0.9609120521172638,0.9424920127795527,0.9516129032258064,0.0,0.0,0.0,0.9442508710801394,0.9124579124579124,0.928082191780822
adam,0.005,21,3,9960.0,2489.0,70.0,2.0,0.0361619338401923,0.5465548715097048,0.9917670682730924,0.9489754921655283,0.848955526994596,0.8457569028333592,0.8468699845568958,0.949496251036282,10.41785192489624,0.9757785467128028,0.9527027027027029,0.964102564102564,0.990990990990991,0.9792284866468842,0.9850746268656716,0.9523809523809524,0.9395973154362416,0.945945945945946,0.8424068767908309,0.9607843137254902,0.8977099236641222,0.9616724738675958,0.9452054794520548,0.9533678756476685,0.8679245283018868,0.8518518518518519,0.8598130841121496,0.9791666666666666,0.9527027027027029,0.9657534246575342,0.9766666666666668,0.9361022364217252,0.9559543230016312,0.0,0.0,0.0,0.9425675675675677,0.9393939393939394,0.9409780775716696
adam,0.005,21,4,9962.0,2487.0,70.0,1.0,0.0336741127091896,0.6628336698949737,0.9931740614334472,0.9497386409328508,0.8510168612125797,0.8417477918069544,0.8456080959443437,0.9498808253520072,10.355187892913818,0.948051948051948,0.9864864864864864,0.9668874172185432,0.991044776119403,0.9851632047477744,0.988095238095238,0.9614035087719298,0.9225589225589226,0.9415807560137458,0.9623287671232876,0.9183006535947712,0.9397993311036787,0.9747292418772564,0.9246575342465754,0.9490333919156414,0.8958333333333334,0.7962962962962963,0.8431372549019608,0.9565217391304348,0.9694915254237289,0.9629629629629628,0.9678456591639872,0.9616613418530352,0.9647435897435898,0.0,0.0,0.0,0.8524096385542169,0.9528619528619529,0.8998410174880764
adam,0.005,99,0,9956.0,2493.0,70.0,1.0,0.0223362500334051,0.5511786554901973,0.9927681799919646,0.9530685920577616,0.8547026584687988,0.8476125123291014,0.8503616932451195,0.9531599295609028,10.229089975357056,0.9764309764309764,0.9797297297297296,0.9780775716694772,0.9880239520958084,0.9792284866468842,0.9836065573770492,0.8579881656804734,0.9731543624161074,0.9119496855345912,0.9603960396039604,0.9478827361563518,0.9540983606557376,0.9809160305343512,0.8801369863013698,0.927797833935018,0.9019607843137256,0.8363636363636363,0.8679245283018867,0.979381443298969,0.9628378378378378,0.9710391822827938,0.959752321981424,0.9872611464968152,0.9733124018838304,0.0,0.0,0.0,0.9421768707482994,0.929530201342282,0.9358108108108107
adam,0.005,99,1,9958.0,2491.0,70.0,1.0,0.018892007815774,0.77101990360632,0.9949789114279975,0.9526294660778803,0.8444727943426102,0.8444307827841404,0.844390235428716,0.9527050238214514,10.24329924583435,0.9632107023411371,0.972972972972973,0.9680672268907564,0.9908814589665652,0.9673590504451038,0.9789789789789788,0.9413680781758956,0.9697986577181208,0.9553719008264464,0.9140127388535032,0.9348534201954396,0.924315619967794,0.9686411149825784,0.952054794520548,0.9602763385146804,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.969283276450512,0.9594594594594594,0.964346349745331,0.9552715654952076,0.9552715654952076,0.9552715654952076,0.0,0.0,0.0,0.9457627118644067,0.9362416107382552,0.9409780775716696
