fpr,tpr,threshold
0.0009048408988086261,0.6375143843498274,0.9794147326866316
0.0010556477152767305,0.6375143843498274,0.9793674306247676
0.0010556477152767305,0.6386651323360184,0.979346221808038
0.0010556477152767305,0.6398158803222095,0.979307915095254
0.0010556477152767305,0.6409666283084005,0.9793078176740138
0.0010556477152767305,0.6421173762945915,0.9793026243422416
0.0010556477152767305,0.6432681242807825,0.9791241808066332
0.0010556477152767305,0.6444188722669736,0.9786067777086892
0.0010556477152767305,0.6455696202531646,0.9783865297577968
0.0012064545317448348,0.6455696202531646,0.978264828383634
0.0012064545317448348,0.6467203682393556,0.9782405797224244
0.0012064545317448348,0.6478711162255466,0.9781438993642146
0.0013572613482129392,0.6478711162255466,0.9779841354114422
0.0013572613482129392,0.6490218642117376,0.9779032215543884
0.0013572613482129392,0.6501726121979287,0.9769139521733784
0.0015080681646810435,0.6501726121979287,0.9768959953219954
0.0015080681646810435,0.6513233601841196,0.9766697741790634
0.0016588749811491479,0.6513233601841196,0.9764614462986636
0.0016588749811491479,0.6524741081703107,0.9763947750588698
0.0018096817976172522,0.6524741081703107,0.9760594949543712
0.0018096817976172522,0.6536248561565017,0.9755432418671424
0.0019604886140853566,0.6536248561565017,0.9752667839722254
0.0019604886140853566,0.6547756041426928,0.9752399812311712
0.0019604886140853566,0.6559263521288837,0.975208209518549
0.0019604886140853566,0.6570771001150748,0.9748347664312144
0.0019604886140853566,0.6582278481012658,0.9748039560431524
0.0019604886140853566,0.6593785960874569,0.9741498323013552
0.0019604886140853566,0.6605293440736478,0.9737986222058872
0.0019604886140853566,0.6616800920598389,0.9735477865817476
0.0019604886140853566,0.6628308400460299,0.973489873590894
0.0019604886140853566,0.663981588032221,0.9733944164510516
0.0019604886140853566,0.6651323360184119,0.9732311151541406
0.0019604886140853566,0.666283084004603,0.9729969659360584
0.0019604886140853566,0.667433831990794,0.972719715039579
0.0019604886140853566,0.6685845799769851,0.9724050160971892
0.002111295430553461,0.6685845799769851,0.9722409070077848
0.002111295430553461,0.669735327963176,0.9720945457667868
0.002111295430553461,0.6708860759493671,0.971254150924872
0.002111295430553461,0.6720368239355581,0.9712188058078204
0.002111295430553461,0.6731875719217492,0.9712064268206502
